timestamp,elapsed_min,cell_voltage_v,charge_current_mA,temperature_c,relay_state,soc_percent,setpoint_low_v,setpoint_high_v,pid_setpoint_v,voltage_error_v,pid_integral_v_min,pid_bias_percent,pid_p_percent,pid_i_percent,pid_d_percent,pid_raw_percent,pid_output_percent,pid_relay_request,temperature_cutoff_c,mode,fault_reason
2026-04-24T18:47:00,587.0,3.9358,2.3,23.39,0,74.7,3.85,4.0,3.925,-0.0108,5.3554,50.0,-9.2,12.85,-0.17,53.5,53.5,1,45.0,idle,
2026-04-24T18:48:00,588.0,3.928,0.0,23.37,0,74.6,3.85,4.0,3.925,-0.003,5.3524,50.0,-2.54,12.85,0.43,60.7,60.7,1,45.0,idle,
2026-04-24T18:49:00,589.0,3.9287,0.0,23.31,0,74.6,3.85,4.0,3.925,-0.0037,5.3487,50.0,-3.17,12.84,-0.04,59.6,59.6,1,45.0,idle,
2026-04-24T18:50:00,590.0,3.9392,0.7,23.26,0,74.5,3.85,4.0,3.925,-0.0142,5.3345,50.0,-12.05,12.8,-0.57,50.2,50.2,1,45.0,idle,
2026-04-24T18:51:00,591.0,3.9267,4.2,23.32,0,74.5,3.85,4.0,3.925,-0.0017,5.3328,50.0,-1.41,12.8,0.69,62.1,62.1,1,45.0,idle,
2026-04-24T18:52:00,592.0,3.9353,0.0,23.34,0,74.5,3.85,4.0,3.925,-0.0103,5.3226,50.0,-8.73,12.77,-0.47,53.6,53.6,1,45.0,idle,
2026-04-24T18:53:00,593.0,3.9339,2.1,23.35,0,74.4,3.85,4.0,3.925,-0.0089,5.3136,50.0,-7.61,12.75,0.07,55.2,55.2,1,45.0,idle,
2026-04-24T18:54:00,594.0,3.9243,0.6,23.31,0,74.4,3.85,4.0,3.925,0.0007,5.3143,50.0,0.55,12.75,0.53,63.8,63.8,1,45.0,idle,
2026-04-24T18:55:00,595.0,3.9301,0.3,23.28,0,74.3,3.85,4.0,3.925,-0.0051,5.3092,50.0,-4.31,12.74,-0.31,58.1,58.1,1,45.0,idle,
2026-04-24T18:56:00,596.0,3.9264,4.9,23.29,0,74.3,3.85,4.0,3.925,-0.0014,5.3078,50.0,-1.18,12.74,0.2,61.8,61.8,1,45.0,idle,
2026-04-24T18:57:00,597.0,3.9259,1.6,23.23,0,74.3,3.85,4.0,3.925,-0.0009,5.3069,50.0,-0.76,12.74,0.03,62.0,62.0,1,45.0,idle,
2026-04-24T18:58:00,598.0,3.9261,5.2,23.27,0,74.2,3.85,4.0,3.925,-0.0011,5.3058,50.0,-0.92,12.73,-0.01,61.8,61.8,1,45.0,idle,
2026-04-24T18:59:00,599.0,3.9203,2.8,23.28,0,74.2,3.85,4.0,3.925,0.0047,5.3105,50.0,3.98,12.75,0.32,67.0,67.0,1,45.0,idle,
2026-04-24T19:00:00,600.0,3.9355,2.4,23.3,0,74.1,3.85,4.0,3.925,-0.0105,5.3001,50.0,-8.91,12.72,-0.83,53.0,53.0,1,45.0,idle,
2026-04-24T19:01:00,601.0,3.9327,2.1,23.32,0,74.1,3.85,4.0,3.925,-0.0077,5.2923,50.0,-6.55,12.7,0.15,56.3,56.3,1,45.0,idle,
2026-04-24T19:02:00,602.0,3.9278,0.0,23.23,0,74.1,3.85,4.0,3.925,-0.0028,5.2895,50.0,-2.41,12.69,0.27,60.6,60.6,1,45.0,idle,
2026-04-24T19:03:00,603.0,3.9313,0.4,23.17,0,74.0,3.85,4.0,3.925,-0.0063,5.2833,50.0,-5.32,12.68,-0.19,57.2,57.2,1,45.0,idle,
2026-04-24T19:04:00,604.0,3.9241,1.4,23.2,0,74.0,3.85,4.0,3.925,0.0009,5.2842,50.0,0.8,12.68,0.4,63.9,63.9,1,45.0,idle,
2026-04-24T19:05:00,605.0,3.9242,2.7,23.15,0,74.0,3.85,4.0,3.925,0.0008,5.285,50.0,0.7,12.68,-0.01,63.4,63.4,1,45.0,idle,
2026-04-24T19:06:00,606.0,3.9252,1.0,23.17,0,73.9,3.85,4.0,3.925,-0.0002,5.2848,50.0,-0.18,12.68,-0.06,62.4,62.4,1,45.0,idle,
2026-04-24T19:07:00,607.0,3.9283,0.3,23.23,0,73.9,3.85,4.0,3.925,-0.0033,5.2815,50.0,-2.82,12.68,-0.17,59.7,59.7,1,45.0,idle,
2026-04-24T19:08:00,608.0,3.9257,5.2,23.24,0,73.8,3.85,4.0,3.925,-0.0007,5.2808,50.0,-0.61,12.67,0.14,62.2,62.2,1,45.0,idle,
2026-04-24T19:09:00,609.0,3.926,1.6,23.24,0,73.8,3.85,4.0,3.925,-0.001,5.2798,50.0,-0.83,12.67,-0.01,61.8,61.8,1,45.0,idle,
2026-04-24T19:10:00,610.0,3.9313,4.9,23.26,0,73.8,3.85,4.0,3.925,-0.0063,5.2735,50.0,-5.34,12.66,-0.29,57.0,57.0,1,45.0,idle,
2026-04-24T19:11:00,611.0,3.9253,2.9,23.14,0,73.7,3.85,4.0,3.925,-0.0003,5.2732,50.0,-0.25,12.66,0.33,62.7,62.7,1,45.0,idle,
2026-04-24T19:12:00,612.0,3.925,1.4,23.11,0,73.7,3.85,4.0,3.925,-0.0,5.2732,50.0,-0.0,12.66,0.02,62.7,62.7,1,45.0,idle,
2026-04-24T19:13:00,613.0,3.9343,2.2,23.13,0,73.7,3.85,4.0,3.925,-0.0093,5.2639,50.0,-7.9,12.63,-0.51,54.2,54.2,1,45.0,idle,
2026-04-24T19:14:00,614.0,3.9284,1.5,23.03,0,73.6,3.85,4.0,3.925,-0.0034,5.2605,50.0,-2.87,12.63,0.33,60.1,60.1,1,45.0,idle,
2026-04-24T19:15:00,615.0,3.9251,0.0,22.99,0,73.6,3.85,4.0,3.925,-0.0001,5.2605,50.0,-0.05,12.63,0.18,62.8,62.8,1,45.0,idle,
2026-04-24T19:16:00,616.0,3.9235,4.3,22.95,0,73.5,3.85,4.0,3.925,0.0015,5.262,50.0,1.29,12.63,0.09,64.0,64.0,1,45.0,idle,
2026-04-24T19:17:00,617.0,3.9256,1.9,22.85,0,73.5,3.85,4.0,3.925,-0.0006,5.2614,50.0,-0.53,12.63,-0.12,62.0,62.0,1,45.0,idle,
2026-04-24T19:18:00,618.0,3.9217,3.5,22.86,0,73.5,3.85,4.0,3.925,0.0033,5.2646,50.0,2.79,12.64,0.21,65.6,65.6,1,45.0,idle,
2026-04-24T19:19:00,619.0,3.9252,1.9,22.81,0,73.4,3.85,4.0,3.925,-0.0002,5.2644,50.0,-0.19,12.63,-0.19,62.3,62.3,1,45.0,idle,
2026-04-24T19:20:00,620.0,3.9238,3.0,22.78,0,73.4,3.85,4.0,3.925,0.0012,5.2656,50.0,1.04,12.64,0.08,63.8,63.8,1,45.0,idle,
2026-04-24T19:21:00,621.0,3.9219,2.2,22.81,0,73.4,3.85,4.0,3.925,0.0031,5.2687,50.0,2.62,12.64,0.1,65.4,65.4,1,45.0,idle,
2026-04-24T19:22:00,622.0,3.9248,5.6,22.75,0,73.3,3.85,4.0,3.925,0.0002,5.2689,50.0,0.16,12.65,-0.16,62.6,62.6,1,45.0,idle,
2026-04-24T19:23:00,623.0,3.9254,7.1,22.7,0,73.3,3.85,4.0,3.925,-0.0004,5.2685,50.0,-0.35,12.64,-0.03,62.3,62.3,1,45.0,idle,
2026-04-24T19:24:00,624.0,3.9227,4.3,22.67,0,73.3,3.85,4.0,3.925,0.0023,5.2708,50.0,1.97,12.65,0.15,64.8,64.8,1,45.0,idle,
2026-04-24T19:25:00,625.0,3.9279,0.0,22.72,0,73.2,3.85,4.0,3.925,-0.0029,5.2679,50.0,-2.45,12.64,-0.29,59.9,59.9,1,45.0,idle,
2026-04-24T19:26:00,626.0,3.9195,1.8,22.74,0,73.2,3.85,4.0,3.925,0.0055,5.2735,50.0,4.71,12.66,0.46,67.8,67.8,1,45.0,idle,
2026-04-24T19:27:00,627.0,3.9214,1.2,22.68,0,73.1,3.85,4.0,3.925,0.0036,5.277,50.0,3.03,12.66,-0.11,65.6,65.6,1,45.0,idle,
2026-04-24T19:28:00,628.0,3.9164,0.0,22.76,0,73.1,3.85,4.0,3.925,0.0086,5.2856,50.0,7.32,12.69,0.28,70.3,70.3,1,45.0,idle,
2026-04-24T19:29:00,629.0,3.9241,0.0,22.75,0,73.1,3.85,4.0,3.925,0.0009,5.2865,50.0,0.74,12.69,-0.43,63.0,63.0,1,45.0,idle,
2026-04-24T19:30:00,630.0,3.9234,0.8,22.77,0,73.0,3.85,4.0,3.925,0.0016,5.2881,50.0,1.32,12.69,0.04,64.0,64.0,1,45.0,idle,
2026-04-24T19:31:00,631.0,3.9246,0.0,22.79,0,73.0,3.85,4.0,3.925,0.0004,5.2884,50.0,0.32,12.69,-0.06,62.9,62.9,1,45.0,idle,
2026-04-24T19:32:00,632.0,3.9185,1.0,22.79,0,73.0,3.85,4.0,3.925,0.0065,5.2949,50.0,5.52,12.71,0.34,68.6,68.6,1,45.0,idle,
2026-04-24T19:33:00,633.0,3.9259,2.5,22.78,0,72.9,3.85,4.0,3.925,-0.0009,5.2941,50.0,-0.76,12.71,-0.41,61.5,61.5,1,45.0,idle,
2026-04-24T19:34:00,634.0,3.9176,1.3,22.67,0,72.9,3.85,4.0,3.925,0.0074,5.3014,50.0,6.27,12.72,0.45,69.4,69.4,1,45.0,idle,
2026-04-24T19:35:00,635.0,3.9165,0.0,22.64,0,72.9,3.85,4.0,3.925,0.0085,5.3099,50.0,7.21,12.74,0.06,70.0,70.0,1,45.0,idle,
2026-04-24T19:36:00,636.0,3.9193,2.4,22.64,0,72.8,3.85,4.0,3.925,0.0057,5.3156,50.0,4.86,12.76,-0.15,67.5,67.5,1,45.0,idle,
2026-04-24T19:37:00,637.0,3.9205,1.0,22.56,0,72.8,3.85,4.0,3.925,0.0045,5.3201,50.0,3.79,12.77,-0.07,66.5,66.5,1,45.0,idle,
2026-04-24T19:38:00,638.0,3.92,6.3,22.59,0,72.8,3.85,4.0,3.925,0.005,5.325,50.0,4.21,12.78,0.03,67.0,67.0,1,45.0,idle,
2026-04-24T19:39:00,639.0,3.9209,1.9,22.63,0,72.7,3.85,4.0,3.925,0.0041,5.3292,50.0,3.51,12.79,-0.05,66.3,66.3,1,45.0,idle,
2026-04-24T19:40:00,640.0,3.9225,1.9,22.59,0,72.7,3.85,4.0,3.925,0.0025,5.3317,50.0,2.16,12.8,-0.09,64.9,64.9,1,45.0,idle,
2026-04-24T19:41:00,641.0,3.9121,1.4,22.62,0,72.7,3.85,4.0,3.925,0.0129,5.3446,50.0,10.96,12.83,0.57,74.4,74.4,1,45.0,idle,
2026-04-24T19:42:00,642.0,3.9167,2.3,22.67,0,72.6,3.85,4.0,3.925,0.0083,5.3529,50.0,7.03,12.85,-0.25,69.6,69.6,1,45.0,idle,
2026-04-24T19:43:00,643.0,3.9193,0.1,22.71,0,72.6,3.85,4.0,3.925,0.0057,5.3586,50.0,4.87,12.86,-0.14,67.6,67.6,1,45.0,idle,
2026-04-24T19:44:00,644.0,3.9222,1.8,22.7,0,72.6,3.85,4.0,3.925,0.0028,5.3614,50.0,2.36,12.87,-0.16,65.1,65.1,1,45.0,idle,
2026-04-24T19:45:00,645.0,3.9204,0.7,22.74,0,72.5,3.85,4.0,3.925,0.0046,5.366,50.0,3.9,12.88,0.1,66.9,66.9,1,45.0,idle,
2026-04-24T19:46:00,646.0,3.9211,0.9,22.79,0,72.5,3.85,4.0,3.925,0.0039,5.3698,50.0,3.29,12.89,-0.04,66.1,66.1,1,45.0,idle,
2026-04-24T19:47:00,647.0,3.921,1.7,22.69,0,72.5,3.85,4.0,3.925,0.004,5.3738,50.0,3.39,12.9,0.01,66.3,66.3,1,45.0,idle,
2026-04-24T19:48:00,648.0,3.9202,1.9,22.69,0,72.4,3.85,4.0,3.925,0.0048,5.3786,50.0,4.08,12.91,0.04,67.0,67.0,1,45.0,idle,
2026-04-24T19:49:00,649.0,3.9177,2.2,22.77,0,72.4,3.85,4.0,3.925,0.0073,5.3859,50.0,6.18,12.93,0.14,69.2,69.2,1,45.0,idle,
2026-04-24T19:50:00,650.0,3.9211,4.5,22.74,0,72.4,3.85,4.0,3.925,0.0039,5.3898,50.0,3.34,12.94,-0.18,66.1,66.1,1,45.0,idle,
2026-04-24T19:51:00,651.0,3.9206,5.0,22.71,0,72.3,3.85,4.0,3.925,0.0044,5.3942,50.0,3.73,12.95,0.03,66.7,66.7,1,45.0,idle,
2026-04-24T19:52:00,652.0,3.9177,5.2,22.74,0,72.3,3.85,4.0,3.925,0.0073,5.4015,50.0,6.17,12.96,0.16,69.3,69.3,1,45.0,idle,
2026-04-24T19:53:00,653.0,3.9167,0.8,22.71,0,72.3,3.85,4.0,3.925,0.0083,5.4098,50.0,7.08,12.98,0.06,70.1,70.1,1,45.0,idle,
2026-04-24T19:54:00,654.0,3.9127,1.8,22.65,0,72.2,3.85,4.0,3.925,0.0123,5.4221,50.0,10.48,13.01,0.22,73.7,73.7,1,45.0,idle,
2026-04-24T19:55:00,655.0,3.9177,0.9,22.52,0,72.2,3.85,4.0,3.925,0.0073,5.4295,50.0,6.21,13.03,-0.28,69.0,69.0,1,45.0,idle,
2026-04-24T19:56:00,656.0,3.9119,1.9,22.51,0,72.2,3.85,4.0,3.925,0.0131,5.4426,50.0,11.15,13.06,0.32,74.5,74.5,1,45.0,idle,
2026-04-24T19:57:00,657.0,3.9245,2.7,22.56,0,72.1,3.85,4.0,3.925,0.0005,5.4431,50.0,0.46,13.06,-0.69,62.8,62.8,1,45.0,idle,
2026-04-24T19:58:00,658.0,3.9148,0.0,22.54,0,72.1,3.85,4.0,3.925,0.0102,5.4533,50.0,8.67,13.09,0.53,72.3,72.3,1,45.0,idle,
2026-04-24T19:59:00,659.0,3.9167,0.9,22.52,0,72.1,3.85,4.0,3.925,0.0083,5.4616,50.0,7.06,13.11,-0.1,70.1,70.1,1,45.0,idle,
2026-04-24T20:00:00,660.0,3.9168,4.3,22.5,0,72.0,3.85,4.0,3.925,0.0082,5.4698,50.0,6.97,13.13,-0.01,70.1,70.1,1,45.0,idle,
2026-04-24T20:01:00,661.0,3.9166,0.0,22.46,0,72.0,3.85,4.0,3.925,0.0084,5.4782,50.0,7.17,13.15,0.01,70.3,70.3,1,45.0,idle,
2026-04-24T20:02:00,662.0,3.9202,1.9,22.47,0,72.0,3.85,4.0,3.925,0.0048,5.4831,50.0,4.12,13.16,-0.2,67.1,67.1,1,45.0,idle,
2026-04-24T20:03:00,663.0,3.9133,4.8,22.5,0,72.0,3.85,4.0,3.925,0.0117,5.4948,50.0,9.96,13.19,0.38,73.5,73.5,1,45.0,idle,
2026-04-24T20:04:00,664.0,3.9143,3.1,22.53,0,71.9,3.85,4.0,3.925,0.0107,5.5055,50.0,9.08,13.21,-0.06,72.2,72.2,1,45.0,idle,
2026-04-24T20:05:00,665.0,3.9131,0.0,22.55,0,71.9,3.85,4.0,3.925,0.0119,5.5174,50.0,10.12,13.24,0.07,73.4,73.4,1,45.0,idle,
2026-04-24T20:06:00,666.0,3.9129,2.2,22.63,0,71.9,3.85,4.0,3.925,0.0121,5.5295,50.0,10.3,13.27,0.01,73.6,73.6,1,45.0,idle,
2026-04-24T20:07:00,667.0,3.9161,0.0,22.65,0,71.8,3.85,4.0,3.925,0.0089,5.5384,50.0,7.54,13.29,-0.18,70.7,70.7,1,45.0,idle,
2026-04-24T20:08:00,668.0,3.9159,1.1,22.67,0,71.8,3.85,4.0,3.925,0.0091,5.5475,50.0,7.72,13.31,0.01,71.0,71.0,1,45.0,idle,
2026-04-24T20:09:00,669.0,3.9146,0.0,22.74,0,71.8,3.85,4.0,3.925,0.0104,5.5578,50.0,8.8,13.34,0.07,72.2,72.2,1,45.0,idle,
2026-04-24T20:10:00,670.0,3.9148,2.1,22.8,0,71.7,3.85,4.0,3.925,0.0102,5.568,50.0,8.65,13.36,-0.01,72.0,72.0,1,45.0,idle,
2026-04-24T20:11:00,671.0,3.9143,0.2,22.84,0,71.7,3.85,4.0,3.925,0.0107,5.5788,50.0,9.13,13.39,0.03,72.5,72.5,1,45.0,idle,
2026-04-24T20:12:00,672.0,3.9151,3.6,22.78,0,71.7,3.85,4.0,3.925,0.0099,5.5887,50.0,8.44,13.41,-0.04,71.8,71.8,1,45.0,idle,
2026-04-24T20:13:00,673.0,3.9181,3.5,22.7,0,71.6,3.85,4.0,3.925,0.0069,5.5956,50.0,5.84,13.43,-0.17,69.1,69.1,1,45.0,idle,
2026-04-24T20:14:00,674.0,3.9089,0.8,22.63,0,71.6,3.85,4.0,3.925,0.0161,5.6117,50.0,13.7,13.47,0.51,77.7,77.7,1,45.0,idle,
2026-04-24T20:15:00,675.0,3.9084,1.7,22.58,0,71.6,3.85,4.0,3.925,0.0166,5.6283,50.0,14.13,13.51,0.03,77.7,77.7,1,45.0,idle,
2026-04-24T20:16:00,676.0,3.909,0.0,22.62,0,71.6,3.85,4.0,3.925,0.016,5.6443,50.0,13.59,13.55,-0.04,77.1,77.1,1,45.0,idle,
2026-04-24T20:17:00,677.0,3.9171,0.1,22.6,0,71.5,3.85,4.0,3.925,0.0079,5.6522,50.0,6.76,13.57,-0.44,69.9,69.9,1,45.0,idle,
2026-04-24T20:18:00,678.0,3.9081,0.5,22.58,0,71.5,3.85,4.0,3.925,0.0169,5.6692,50.0,14.4,13.61,0.49,78.5,78.5,1,45.0,idle,
2026-04-24T20:19:00,679.0,3.9107,4.6,22.59,0,71.5,3.85,4.0,3.925,0.0143,5.6835,50.0,12.14,13.64,-0.15,75.6,75.6,1,45.0,idle,
2026-04-24T20:20:00,680.0,3.9077,1.9,22.59,0,71.4,3.85,4.0,3.925,0.0173,5.7008,50.0,14.72,13.68,0.17,78.6,78.6,1,45.0,idle,
2026-04-24T20:21:00,681.0,3.9089,3.9,22.6,0,71.4,3.85,4.0,3.925,0.0161,5.7168,50.0,13.66,13.72,-0.07,77.3,77.3,1,45.0,idle,
2026-04-24T20:22:00,682.0,3.9155,0.0,22.61,0,71.4,3.85,4.0,3.925,0.0095,5.7264,50.0,8.11,13.74,-0.36,71.5,71.5,1,45.0,idle,
2026-04-24T20:23:00,683.0,3.9159,1.9,22.56,0,71.3,3.85,4.0,3.925,0.0091,5.7355,50.0,7.71,13.77,-0.03,71.5,71.5,1,45.0,idle,
2026-04-24T20:24:00,684.0,3.921,2.8,22.53,0,71.3,3.85,4.0,3.925,0.004,5.7395,50.0,3.42,13.77,-0.28,66.9,66.9,1,45.0,idle,
2026-04-24T20:25:00,685.0,3.9049,6.1,22.53,0,71.3,3.85,4.0,3.925,0.0201,5.7596,50.0,17.09,13.82,0.88,81.8,81.8,1,45.0,idle,
2026-04-24T20:26:00,686.0,3.9174,0.4,22.57,0,71.2,3.85,4.0,3.925,0.0076,5.7672,50.0,6.49,13.84,-0.69,69.6,69.6,1,45.0,idle,
2026-04-24T20:27:00,687.0,3.9109,0.9,22.65,0,71.2,3.85,4.0,3.925,0.0141,5.7813,50.0,11.96,13.88,0.35,76.2,76.2,1,45.0,idle,
2026-04-24T20:28:00,688.0,3.9071,1.7,22.63,0,71.2,3.85,4.0,3.925,0.0179,5.7992,50.0,15.24,13.92,0.21,79.4,79.4,1,45.0,idle,
2026-04-24T20:29:00,689.0,3.9089,0.0,22.71,0,71.2,3.85,4.0,3.925,0.0161,5.8153,50.0,13.67,13.96,-0.1,77.5,77.5,1,45.0,idle,
2026-04-24T20:30:00,690.0,3.9126,1.7,22.72,0,71.1,3.85,4.0,3.925,0.0124,5.8277,50.0,10.5,13.99,-0.21,74.3,74.3,1,45.0,idle,
2026-04-24T20:31:00,691.0,3.9054,2.3,22.75,0,71.1,3.85,4.0,3.925,0.0196,5.8473,50.0,16.68,14.03,0.4,81.1,81.1,1,45.0,idle,
2026-04-24T20:32:00,692.0,3.9101,4.4,22.66,0,71.1,3.85,4.0,3.925,0.0149,5.8622,50.0,12.69,14.07,-0.26,76.5,76.5,1,45.0,idle,
2026-04-24T20:33:00,693.0,3.9054,0.0,22.63,0,71.0,3.85,4.0,3.925,0.0196,5.8818,50.0,16.63,14.12,0.25,81.0,81.0,1,45.0,idle,
2026-04-24T20:34:00,694.0,3.9056,0.1,22.68,0,71.0,3.85,4.0,3.925,0.0194,5.9012,50.0,16.52,14.16,-0.01,80.7,80.7,1,45.0,idle,
2026-04-24T20:35:00,695.0,3.9061,3.8,22.68,0,71.0,3.85,4.0,3.925,0.0189,5.9201,50.0,16.04,14.21,-0.03,80.2,80.2,1,45.0,idle,
2026-04-24T20:36:00,696.0,3.9099,3.4,22.72,0,70.9,3.85,4.0,3.925,0.0151,5.9352,50.0,12.8,14.24,-0.21,76.8,76.8,1,45.0,idle,
2026-04-24T20:37:00,697.0,3.9146,5.3,22.71,0,70.9,3.85,4.0,3.925,0.0104,5.9455,50.0,8.8,14.27,-0.26,72.8,72.8,1,45.0,idle,
2026-04-24T20:38:00,698.0,3.9056,2.0,22.71,0,70.9,3.85,4.0,3.925,0.0194,5.9649,50.0,16.5,14.32,0.5,81.3,81.3,1,45.0,idle,
2026-04-24T20:39:00,699.0,3.9093,0.6,22.7,0,70.9,3.85,4.0,3.925,0.0157,5.9806,50.0,13.31,14.35,-0.21,77.5,77.5,1,45.0,idle,
2026-04-24T20:40:00,700.0,3.9064,1.2,22.73,0,70.8,3.85,4.0,3.925,0.0186,5.9992,50.0,15.8,14.4,0.16,80.4,80.4,1,45.0,idle,
2026-04-24T20:41:00,701.0,3.9096,3.3,22.8,0,70.8,3.85,4.0,3.925,0.0154,6.0146,50.0,13.1,14.43,-0.17,77.4,77.4,1,45.0,idle,
2026-04-24T20:42:00,702.0,3.9099,0.0,22.77,0,70.8,3.85,4.0,3.925,0.0151,6.0297,50.0,12.83,14.47,-0.02,77.3,77.3,1,45.0,idle,
2026-04-24T20:43:00,703.0,3.9107,6.6,22.73,0,70.7,3.85,4.0,3.925,0.0143,6.044,50.0,12.19,14.51,-0.04,76.7,76.7,1,45.0,idle,
2026-04-24T20:44:00,704.0,3.9075,3.5,22.71,0,70.7,3.85,4.0,3.925,0.0175,6.0615,50.0,14.84,14.55,0.17,79.6,79.6,1,45.0,idle,
2026-04-24T20:45:00,705.0,3.9069,2.9,22.79,0,70.7,3.85,4.0,3.925,0.0181,6.0796,50.0,15.39,14.59,0.04,80.0,80.0,1,45.0,idle,
2026-04-24T20:46:00,706.0,3.9033,1.6,22.8,0,70.6,3.85,4.0,3.925,0.0217,6.1012,50.0,18.4,14.64,0.2,83.2,83.2,1,45.0,idle,
2026-04-24T20:47:00,707.0,3.9063,1.6,22.79,0,70.6,3.85,4.0,3.925,0.0187,6.12,50.0,15.94,14.69,-0.16,80.5,80.5,1,45.0,idle,
2026-04-24T20:48:00,708.0,3.9067,9.9,22.8,0,70.6,3.85,4.0,3.925,0.0183,6.1383,50.0,15.55,14.73,-0.03,80.3,80.3,1,45.0,idle,
2026-04-24T20:49:00,709.0,3.908,0.5,22.79,0,70.6,3.85,4.0,3.925,0.017,6.1553,50.0,14.49,14.77,-0.07,79.2,79.2,1,45.0,idle,
2026-04-24T20:50:00,710.0,3.9047,1.0,22.78,0,70.5,3.85,4.0,3.925,0.0203,6.1756,50.0,17.24,14.82,0.18,82.2,82.2,1,45.0,idle,
2026-04-24T20:51:00,711.0,3.9084,6.9,22.78,0,70.5,3.85,4.0,3.925,0.0166,6.1922,50.0,14.1,14.86,-0.2,78.8,78.8,1,45.0,idle,
2026-04-24T20:52:00,712.0,3.9094,3.1,22.7,0,70.5,3.85,4.0,3.925,0.0156,6.2078,50.0,13.29,14.9,-0.05,78.1,78.1,1,45.0,idle,
2026-04-24T20:53:00,713.0,3.9034,1.5,22.79,0,70.4,3.85,4.0,3.925,0.0216,6.2294,50.0,18.36,14.95,0.33,83.6,83.6,1,45.0,idle,
2026-04-24T20:54:00,714.0,3.9059,2.9,22.78,0,70.4,3.85,4.0,3.925,0.0191,6.2486,50.0,16.26,15.0,-0.14,81.1,81.1,1,45.0,idle,
2026-04-24T20:55:00,715.0,3.9063,0.0,22.83,0,70.4,3.85,4.0,3.925,0.0187,6.2673,50.0,15.92,15.04,-0.02,80.9,80.9,1,45.0,idle,
2026-04-24T20:56:00,716.0,3.9083,3.0,22.8,0,70.3,3.85,4.0,3.925,0.0167,6.284,50.0,14.17,15.08,-0.11,79.1,79.1,1,45.0,idle,
2026-04-24T20:57:00,717.0,3.9096,2.9,22.72,0,70.3,3.85,4.0,3.925,0.0154,6.2994,50.0,13.13,15.12,-0.07,78.2,78.2,1,45.0,idle,
2026-04-24T20:58:00,718.0,3.9091,0.6,22.71,0,70.3,3.85,4.0,3.925,0.0159,6.3153,50.0,13.51,15.16,0.02,78.7,78.7,1,45.0,idle,
2026-04-24T20:59:00,719.0,3.9009,1.0,22.71,0,70.2,3.85,4.0,3.925,0.0241,6.3394,50.0,20.51,15.21,0.45,86.2,86.2,1,45.0,idle,
2026-04-24T21:00:00,720.0,3.9074,0.3,22.74,0,70.2,3.85,4.0,3.925,0.0176,6.357,50.0,14.95,15.26,-0.36,79.8,79.8,1,45.0,idle,
